epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,23537,0.98279,0.26104,0.36862,0.85804,1.36234,0.81049,0.80198,0.87815,0.6585,0.84579,0.79952,0.88877,0.85057,0.90888,0.25477,0.33199,0.71346,1.31459,0.00527208,0.00527208,0.00527208
36,23988.9,0.9799,0.25968,0.36806,0.85117,1.3607,0.80975,0.80684,0.87888,0.65964,0.84486,0.80051,0.88902,0.85109,0.90669,0.25307,0.3311,0.71081,1.31193,0.00505,0.00505,0.00505
37,24451.9,0.97406,0.25559,0.36429,0.8455,1.35384,0.81729,0.80063,0.87992,0.66105,0.84536,0.80057,0.89019,0.85227,0.90496,0.25137,0.33013,0.70916,1.30968,0.00482792,0.00482792,0.00482792
38,24892.3,0.97088,0.2545,0.36378,0.84314,1.35001,0.82751,0.79358,0.88104,0.66281,0.84641,0.79891,0.89022,0.85306,0.90243,0.24911,0.32913,0.70693,1.30688,0.00460629,0.00460629,0.00460629
39,25332.5,0.96305,0.25142,0.36079,0.83391,1.34768,0.82967,0.79146,0.88204,0.66381,0.85283,0.79551,0.89077,0.85377,0.90014,0.24738,0.32802,0.70401,1.30409,0.00438555,0.00438555,0.00438555
40,25773.2,0.96208,0.24998,0.3599,0.83102,1.34381,0.82979,0.79449,0.88333,0.66512,0.84794,0.80046,0.89136,0.85486,0.89813,0.24548,0.32706,0.70193,1.30192,0.00416614,0.00416614,0.00416614
41,26213.6,0.95541,0.24542,0.35866,0.82302,1.33779,0.83187,0.7954,0.88414,0.66731,0.8507,0.80177,0.89236,0.85639,0.89574,0.24349,0.32607,0.70002,1.29973,0.00394852,0.00394852,0.00394852
42,26654.2,0.95356,0.24324,0.35744,0.82595,1.33713,0.83499,0.79348,0.88457,0.66868,0.85383,0.80188,0.89384,0.85766,0.89351,0.24129,0.32489,0.6985,1.2978,0.00373312,0.00373312,0.00373312
43,27094.8,0.94493,0.23801,0.35268,0.81654,1.32961,0.83825,0.79166,0.88576,0.67019,0.85593,0.80077,0.89403,0.85836,0.89102,0.23945,0.32362,0.69716,1.29532,0.00352037,0.00352037,0.00352037
44,27535.3,0.94357,0.23802,0.35188,0.80967,1.32777,0.83694,0.79672,0.88647,0.67177,0.85788,0.8005,0.89468,0.85943,0.88869,0.2382,0.32254,0.69537,1.2927,0.00331069,0.00331069,0.00331069
45,27976.2,0.94001,0.23431,0.35131,0.80509,1.32317,0.83564,0.79895,0.88717,0.6731,0.85622,0.8036,0.89464,0.86011,0.8863,0.23627,0.32141,0.69467,1.29036,0.00310453,0.00310453,0.00310453
46,28418.5,0.93327,0.23106,0.34854,0.79856,1.32003,0.83445,0.80111,0.88763,0.67438,0.85765,0.80462,0.89546,0.86152,0.88402,0.23438,0.32046,0.69325,1.28817,0.00290228,0.00290228,0.00290228
47,28883.8,0.93223,0.22833,0.34654,0.79723,1.31737,0.83845,0.80071,0.88846,0.67544,0.85905,0.80705,0.89584,0.86206,0.88201,0.23243,0.31937,0.69229,1.28611,0.00270435,0.00270435,0.00270435
48,29345.7,0.92398,0.22653,0.3439,0.78708,1.3106,0.8389,0.80401,0.88915,0.67647,0.8599,0.80826,0.89614,0.86311,0.88027,0.2308,0.31852,0.6912,1.28368,0.00251115,0.00251115,0.00251115
49,29786.6,0.92145,0.22492,0.34208,0.78267,1.31004,0.84037,0.80563,0.88982,0.67774,0.859,0.81251,0.89704,0.86406,0.87854,0.22893,0.31759,0.68941,1.28136,0.00232306,0.00232306,0.00232306
50,30227.3,0.91689,0.22107,0.34078,0.78152,1.30384,0.84154,0.80482,0.89057,0.67915,0.85934,0.81373,0.89769,0.86506,0.87657,0.22745,0.31682,0.68798,1.27928,0.00214046,0.00214046,0.00214046
51,30668,0.91339,0.21945,0.33841,0.77613,1.30124,0.84179,0.80644,0.89126,0.68059,0.86202,0.8117,0.89745,0.86533,0.87482,0.22563,0.31588,0.68678,1.27725,0.00196373,0.00196373,0.00196373
52,31109.1,0.91008,0.21738,0.33815,0.77143,1.29802,0.84425,0.80559,0.89174,0.68222,0.8631,0.81353,0.89811,0.8667,0.87329,0.22396,0.31507,0.6855,1.27558,0.0017932,0.0017932,0.0017932
53,31549.8,0.9021,0.21547,0.33588,0.76457,1.29186,0.84423,0.80644,0.89196,0.68298,0.86516,0.81231,0.8981,0.86743,0.87175,0.22225,0.31434,0.68495,1.27366,0.00162924,0.00162924,0.00162924
54,31990.3,0.90185,0.21341,0.33409,0.76055,1.29102,0.8456,0.80563,0.8925,0.68412,0.86634,0.81191,0.89858,0.86832,0.86971,0.22088,0.31358,0.68322,1.27111,0.00147217,0.00147217,0.00147217
55,32430.9,0.89511,0.21173,0.33123,0.75585,1.28502,0.84565,0.80643,0.89283,0.68456,0.86345,0.81373,0.8987,0.86869,0.86812,0.21959,0.31266,0.68276,1.26924,0.0013223,0.0013223,0.0013223
56,32871.6,0.89549,0.20801,0.33296,0.7536,1.28636,0.84599,0.80744,0.89319,0.68542,0.86292,0.81573,0.89955,0.86961,0.86657,0.21806,0.31185,0.68233,1.26723,0.00117993,0.00117993,0.00117993
57,33312.7,0.88669,0.20493,0.33063,0.74762,1.28257,0.8502,0.80552,0.89375,0.68628,0.86467,0.81413,0.90031,0.87075,0.8649,0.21685,0.31115,0.68155,1.26522,0.00104537,0.00104537,0.00104537
58,33753.4,0.88914,0.20492,0.32773,0.74468,1.28003,0.84792,0.80826,0.89437,0.68739,0.86268,0.81717,0.90103,0.87159,0.86316,0.21577,0.31031,0.67969,1.26317,0.000918862,0.000918862,0.000918862
59,34194.5,0.8856,0.20242,0.32807,0.73576,1.2756,0.84755,0.80927,0.89501,0.68846,0.86022,0.81863,0.9014,0.87261,0.86154,0.21428,0.30958,0.6775,1.26112,0.000800678,0.000800678,0.000800678
60,34635.2,0.87946,0.20241,0.32435,0.73382,1.27056,0.84862,0.80907,0.89538,0.68869,0.86083,0.8196,0.90209,0.87347,0.86031,0.21282,0.30878,0.67571,1.2595,0.000691052,0.000691052,0.000691052
61,35104.1,0.85677,0.20023,0.30392,0.62876,1.20051,0.85066,0.80765,0.896,0.68974,0.86219,0.81919,0.90306,0.87456,0.85856,0.21159,0.30788,0.67411,1.25738,0.000590204,0.000590204,0.000590204
62,35543.3,0.85016,0.19786,0.30164,0.62207,1.19293,0.85221,0.80603,0.89665,0.69073,0.86282,0.81885,0.90409,0.87546,0.85734,0.21032,0.30717,0.67217,1.25571,0.000498338,0.000498338,0.000498338
63,35982.7,0.84646,0.19466,0.29818,0.61344,1.19131,0.84614,0.81191,0.89719,0.69202,0.86346,0.81838,0.90439,0.87584,0.8554,0.20943,0.30651,0.66981,1.25358,0.000415637,0.000415637,0.000415637
64,36427.1,0.84484,0.19414,0.29796,0.61271,1.18767,0.84433,0.81433,0.89784,0.69264,0.85912,0.82203,0.90497,0.87655,0.85372,0.20885,0.30585,0.66769,1.2514,0.00034227,0.00034227,0.00034227
65,36869,0.83931,0.19046,0.29535,0.60576,1.18486,0.84775,0.81251,0.89871,0.69312,0.8605,0.82081,0.90564,0.87737,0.85251,0.20779,0.3053,0.6655,1.25002,0.000278384,0.000278384,0.000278384
66,37307.9,0.83717,0.19087,0.29456,0.60385,1.18306,0.85008,0.8115,0.89914,0.69406,0.86198,0.8198,0.90614,0.87815,0.8507,0.20728,0.30463,0.66359,1.24814,0.000224107,0.000224107,0.000224107
67,37746.9,0.83657,0.19001,0.29425,0.60465,1.18145,0.8442,0.8184,0.89957,0.69439,0.8648,0.8211,0.90634,0.87895,0.84976,0.20655,0.30411,0.66146,1.24676,0.000179549,0.000179549,0.000179549
68,38185.8,0.83502,0.18875,0.29412,0.60221,1.18213,0.84388,0.81865,0.89994,0.69527,0.86393,0.82324,0.90685,0.87963,0.84887,0.20597,0.30364,0.65922,1.24591,0.000144799,0.000144799,0.000144799
69,38624.5,0.83237,0.18946,0.29234,0.60007,1.1803,0.85064,0.81454,0.90034,0.69588,0.86579,0.82284,0.90746,0.88073,0.84807,0.20529,0.30314,0.65759,1.24471,0.000119927,0.000119927,0.000119927
70,39063.5,0.83096,0.1879,0.292,0.59926,1.1808,0.85316,0.81406,0.90096,0.69687,0.86721,0.82377,0.90799,0.88139,0.84711,0.20476,0.30275,0.65557,1.24341,0.000104984,0.000104984,0.000104984
