epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,4672.11,1.271,0.41988,0.453,1.24972,1.63694,0.75001,0.70723,0.7718,0.5133,0.77931,0.72707,0.80604,0.74314,1.18652,0.39855,0.39611,1.07389,1.60706,0.0095098,0.0095098,0.0095098
12,5071.94,1.26017,0.40917,0.45004,1.234,1.62328,0.7611,0.70095,0.77518,0.51757,0.78268,0.72337,0.80871,0.74776,1.17263,0.3866,0.39155,1.0597,1.59404,0.00940895,0.00940895,0.00940895
13,5472.19,1.24926,0.4053,0.4475,1.22027,1.61023,0.75384,0.71242,0.77774,0.52142,0.77815,0.73031,0.81151,0.75038,1.16682,0.38297,0.38918,1.04225,1.58119,0.00929932,0.00929932,0.00929932
14,5873.98,1.23874,0.40157,0.44525,1.20242,1.59845,0.76323,0.71139,0.78178,0.52599,0.78554,0.72978,0.81426,0.75461,1.1556,0.37918,0.38677,1.03282,1.57044,0.00918114,0.00918114,0.00918114
15,6275.48,1.22891,0.39523,0.44205,1.1929,1.58549,0.75696,0.71634,0.78334,0.52999,0.77208,0.73821,0.81497,0.75589,1.14654,0.37436,0.38471,1.02204,1.55907,0.00905463,0.00905463,0.00905463
16,6675.06,1.22337,0.38991,0.43987,1.18917,1.58213,0.75785,0.71856,0.78456,0.53285,0.77835,0.73638,0.81554,0.75808,1.13859,0.36982,0.38262,1.01481,1.55227,0.00892007,0.00892007,0.00892007
17,7076.62,1.21108,0.3872,0.43841,1.17536,1.57157,0.75602,0.72526,0.78709,0.53476,0.77721,0.73861,0.81486,0.75851,1.13569,0.36777,0.38064,1.00941,1.55007,0.0087777,0.0087777,0.0087777
18,7476.44,1.21142,0.38128,0.43604,1.17107,1.56676,0.7614,0.71917,0.78804,0.5366,0.77881,0.73787,0.81566,0.75951,1.13083,0.36595,0.37944,1.00559,1.54372,0.00862783,0.00862783,0.00862783
19,7877.57,1.20305,0.37944,0.43438,1.16312,1.55776,0.76762,0.71391,0.78979,0.53813,0.78666,0.73355,0.8169,0.76075,1.12723,0.36429,0.37806,1.0017,1.53898,0.00847076,0.00847076,0.00847076
20,8278.23,1.19524,0.37266,0.43108,1.15227,1.55187,0.76217,0.72221,0.79063,0.5402,0.77839,0.74314,0.81868,0.76196,1.12413,0.36206,0.37685,0.99959,1.53563,0.0083068,0.0083068,0.0083068
21,8677.36,1.18727,0.37215,0.4321,1.14479,1.54472,0.76498,0.72034,0.79177,0.54123,0.77933,0.74436,0.81979,0.76361,1.12178,0.36072,0.37622,0.99693,1.53218,0.00813627,0.00813627,0.00813627
22,9078.31,1.18424,0.36778,0.42929,1.13706,1.53951,0.76761,0.71654,0.792,0.54183,0.77976,0.74338,0.82055,0.76451,1.11889,0.35829,0.37533,0.99429,1.5282,0.00795954,0.00795954,0.00795954
23,9479.64,1.17805,0.36475,0.42822,1.12812,1.53417,0.76244,0.72282,0.79365,0.54358,0.78295,0.74084,0.82231,0.76633,1.11691,0.35715,0.37465,0.99154,1.52539,0.00777694,0.00777694,0.00777694
24,9878.53,1.17257,0.36195,0.4262,1.1229,1.52607,0.75814,0.72525,0.79433,0.54523,0.78998,0.73876,0.82397,0.76801,1.11398,0.35546,0.37403,0.98908,1.52164,0.00758885,0.00758885,0.00758885
25,10278.6,1.17086,0.36166,0.42404,1.1163,1.52132,0.76041,0.72742,0.79612,0.54682,0.78682,0.73983,0.82409,0.76843,1.11216,0.35441,0.37337,0.98636,1.51843,0.00739565,0.00739565,0.00739565
26,10680.8,1.16417,0.35715,0.42322,1.11023,1.51849,0.76161,0.72687,0.79697,0.54804,0.78355,0.74395,0.82443,0.76941,1.10976,0.35317,0.3728,0.98238,1.51518,0.00719772,0.00719772,0.00719772
27,11084,1.16072,0.35459,0.42076,1.10093,1.51002,0.76181,0.72722,0.79774,0.54928,0.78509,0.74286,0.82511,0.77046,1.10782,0.35176,0.37201,0.97956,1.51254,0.00699547,0.00699547,0.00699547
28,11484,1.15848,0.35021,0.41958,1.09739,1.51257,0.7615,0.72727,0.79852,0.55074,0.78715,0.74307,0.82621,0.77182,1.10636,0.35039,0.37144,0.97686,1.51039,0.00678931,0.00678931,0.00678931
29,11882.9,1.15154,0.34828,0.41878,1.08676,1.50266,0.76225,0.72835,0.79951,0.55193,0.78831,0.74145,0.82664,0.77257,1.10422,0.34887,0.37087,0.97474,1.507,0.00657963,0.00657963,0.00657963
30,12281.9,1.14963,0.34664,0.4175,1.08646,1.50308,0.76259,0.7295,0.80023,0.55272,0.78868,0.74104,0.8269,0.77331,1.10272,0.34695,0.37024,0.97236,1.50456,0.00636688,0.00636688,0.00636688
31,12682.2,1.14514,0.34597,0.41649,1.08163,1.49925,0.76431,0.72882,0.80061,0.55332,0.79047,0.74246,0.82761,0.774,1.10086,0.34575,0.3698,0.96866,1.50248,0.00615148,0.00615148,0.00615148
32,13084.6,1.1412,0.34319,0.41471,1.07759,1.49366,0.76536,0.7297,0.80152,0.55445,0.7915,0.74327,0.82758,0.7743,1.09883,0.34419,0.36937,0.96565,1.49961,0.00593386,0.00593386,0.00593386
33,13489.9,1.13388,0.33963,0.41413,1.07027,1.48897,0.76427,0.73213,0.80145,0.55553,0.78989,0.74519,0.82802,0.77474,1.09637,0.3423,0.36872,0.96316,1.49691,0.00571445,0.00571445,0.00571445
34,13894.9,1.13093,0.33834,0.41293,1.06464,1.48395,0.76106,0.73679,0.80253,0.55724,0.78404,0.75116,0.82768,0.77503,1.09431,0.34147,0.3681,0.9598,1.49435,0.00549371,0.00549371,0.00549371
35,14303.6,1.1304,0.33707,0.40989,1.06397,1.48242,0.76503,0.73896,0.80377,0.55834,0.78348,0.7539,0.82871,0.77647,1.09241,0.33954,0.36766,0.9578,1.49196,0.00527208,0.00527208,0.00527208
36,14716.2,1.12563,0.33562,0.41048,1.05158,1.47702,0.76369,0.73881,0.80463,0.55987,0.78904,0.74813,0.829,0.77756,1.09026,0.33801,0.36701,0.95558,1.48936,0.00505,0.00505,0.00505
37,15133.1,1.12019,0.32977,0.40805,1.04731,1.47397,0.7697,0.73699,0.80522,0.56055,0.78863,0.75218,0.82974,0.77908,1.08777,0.33604,0.36648,0.95278,1.48634,0.00482792,0.00482792,0.00482792
38,15540,1.11449,0.32957,0.40706,1.04289,1.46855,0.77282,0.73559,0.8061,0.56147,0.78984,0.75179,0.83053,0.77971,1.08512,0.33446,0.36603,0.95012,1.48303,0.00460629,0.00460629,0.00460629
39,15950.5,1.1116,0.32761,0.40777,1.04012,1.46414,0.77529,0.73418,0.80703,0.56309,0.79154,0.74956,0.83068,0.78032,1.08229,0.33353,0.36559,0.94749,1.48019,0.00438555,0.00438555,0.00438555
40,16368.4,1.11177,0.3212,0.40372,1.03764,1.46535,0.7774,0.73335,0.80784,0.56414,0.79414,0.74914,0.83105,0.78083,1.07952,0.33192,0.36497,0.94478,1.47717,0.00416614,0.00416614,0.00416614
41,16789.5,1.10601,0.32107,0.40447,1.03143,1.46273,0.77856,0.73294,0.80862,0.5654,0.79692,0.74288,0.83123,0.78157,1.07721,0.33041,0.3644,0.94322,1.47479,0.00394852,0.00394852,0.00394852
42,17201.1,1.10228,0.31914,0.40296,1.02761,1.45485,0.77667,0.7378,0.80947,0.56619,0.79493,0.74954,0.83263,0.78298,1.07483,0.32908,0.36405,0.94129,1.47213,0.00373312,0.00373312,0.00373312
43,17609.4,1.09704,0.31703,0.40178,1.01627,1.44979,0.77424,0.74003,0.81027,0.56759,0.79495,0.74885,0.83303,0.78363,1.07294,0.32767,0.36335,0.9388,1.46961,0.00352037,0.00352037,0.00352037
44,18029.8,1.09286,0.31472,0.40126,1.01321,1.44435,0.78246,0.73233,0.81136,0.56829,0.7976,0.74651,0.83356,0.78438,1.0706,0.32674,0.363,0.93645,1.46691,0.00331069,0.00331069,0.00331069
45,18447,1.08824,0.31264,0.40014,1.0098,1.44432,0.78004,0.73416,0.81216,0.56947,0.79606,0.74923,0.83385,0.78502,1.06882,0.32516,0.36248,0.93454,1.46488,0.00310453,0.00310453,0.00310453
46,18861.4,1.08412,0.30979,0.39764,1.00492,1.44143,0.78047,0.73476,0.81289,0.5707,0.7966,0.74995,0.83439,0.78603,1.06697,0.3238,0.36191,0.93234,1.46285,0.00290228,0.00290228,0.00290228
47,19280.9,1.08325,0.30846,0.3956,1.00205,1.43907,0.77861,0.73486,0.81382,0.57219,0.79547,0.74914,0.83564,0.78747,1.06525,0.32213,0.36139,0.93031,1.46076,0.00270435,0.00270435,0.00270435
48,19701.5,1.07814,0.30686,0.39421,0.99461,1.43341,0.78196,0.73517,0.81507,0.57367,0.79746,0.74975,0.83635,0.78863,1.06341,0.32055,0.36089,0.92863,1.45852,0.00251115,0.00251115,0.00251115
49,20116.7,1.07613,0.30341,0.39343,0.99509,1.43204,0.78213,0.73578,0.81532,0.57473,0.79784,0.75056,0.83653,0.78919,1.06169,0.31971,0.36048,0.92739,1.45685,0.00232306,0.00232306,0.00232306
50,20526.5,1.06611,0.30188,0.39401,0.9828,1.42475,0.78324,0.73578,0.81587,0.57561,0.79725,0.75159,0.83699,0.79014,1.05992,0.31799,0.35999,0.92545,1.45468,0.00214046,0.00214046,0.00214046
51,20940.3,1.0676,0.29932,0.39213,0.98196,1.42573,0.78625,0.73456,0.81632,0.5763,0.79988,0.74914,0.83652,0.78999,1.05855,0.31688,0.35955,0.92404,1.45277,0.00196373,0.00196373,0.00196373
52,21347.9,1.0606,0.29663,0.38929,0.97514,1.41907,0.78619,0.73482,0.81705,0.57737,0.79871,0.74853,0.83688,0.79082,1.05684,0.3162,0.35894,0.92255,1.45082,0.0017932,0.0017932,0.0017932
53,21757.6,1.05857,0.29713,0.38858,0.96781,1.4178,0.78633,0.73466,0.81766,0.57822,0.79986,0.74766,0.83716,0.7913,1.05517,0.31497,0.35857,0.92088,1.44916,0.00162924,0.00162924,0.00162924
54,22175.3,1.05386,0.29405,0.38828,0.96563,1.41463,0.78769,0.73466,0.81813,0.57885,0.80093,0.74701,0.83764,0.79198,1.05361,0.31402,0.35815,0.91932,1.44749,0.00147217,0.00147217,0.00147217
55,22592.4,1.05267,0.29291,0.38907,0.96877,1.41409,0.78835,0.73476,0.81866,0.57976,0.79904,0.74853,0.83716,0.79201,1.05191,0.31329,0.35771,0.91817,1.4457,0.0013223,0.0013223,0.0013223
56,22998.3,1.04938,0.29086,0.38677,0.95721,1.40883,0.79088,0.73435,0.8192,0.58088,0.80181,0.74948,0.83767,0.79267,1.05043,0.31219,0.35713,0.91672,1.44405,0.00117993,0.00117993,0.00117993
57,23406.9,1.04703,0.28943,0.38533,0.95602,1.4068,0.79004,0.738,0.81938,0.58151,0.80304,0.75015,0.83781,0.79342,1.04917,0.31136,0.35684,0.91589,1.44292,0.00104537,0.00104537,0.00104537
58,23829.5,1.04227,0.28809,0.38367,0.94782,1.40421,0.79126,0.73962,0.82024,0.58238,0.80429,0.75096,0.83868,0.79448,1.04813,0.31065,0.35651,0.91412,1.44153,0.000918862,0.000918862,0.000918862
59,24241.6,1.03677,0.28586,0.38295,0.94379,1.39874,0.79225,0.74023,0.82082,0.58294,0.80458,0.75106,0.83961,0.79577,1.04664,0.30948,0.356,0.91185,1.43971,0.000800678,0.000800678,0.000800678
60,24648.1,1.03834,0.2851,0.38276,0.94063,1.40029,0.79166,0.74013,0.82151,0.58377,0.80636,0.75035,0.84025,0.79626,1.04534,0.30843,0.35536,0.90956,1.4379,0.000691052,0.000691052,0.000691052
61,25087.6,1.04977,0.30229,0.35776,0.87279,1.38639,0.79149,0.74064,0.82177,0.58447,0.80967,0.74975,0.84085,0.79738,1.04428,0.30731,0.35426,0.90732,1.43619,0.000590204,0.000590204,0.000590204
62,25473.5,1.0386,0.30017,0.35582,0.85945,1.37752,0.79345,0.7428,0.82332,0.58607,0.80982,0.75137,0.84208,0.79877,1.04327,0.30612,0.35312,0.90552,1.43439,0.000498338,0.000498338,0.000498338
63,25871.6,1.03548,0.29574,0.35389,0.85584,1.37397,0.79365,0.74266,0.8246,0.58732,0.81199,0.75291,0.84296,0.79985,1.04178,0.30465,0.35181,0.90329,1.43231,0.000415637,0.000415637,0.000415637
64,26270.5,1.03461,0.29548,0.35334,0.8528,1.3752,0.79429,0.74307,0.82538,0.58891,0.8144,0.75258,0.84374,0.80093,1.04025,0.30366,0.35078,0.90097,1.43007,0.00034227,0.00034227,0.00034227
65,26667.5,1.03124,0.29474,0.35353,0.84815,1.37119,0.79202,0.74713,0.8266,0.59022,0.81313,0.75502,0.84484,0.80201,1.03877,0.30292,0.34966,0.8983,1.42823,0.000278384,0.000278384,0.000278384
66,27064.6,1.03086,0.2938,0.35286,0.84969,1.3698,0.79556,0.74529,0.82766,0.59102,0.81309,0.75258,0.84536,0.80242,1.03691,0.3022,0.34853,0.89549,1.42621,0.000224107,0.000224107,0.000224107
67,27462.8,1.02552,0.29264,0.35203,0.84283,1.36736,0.79493,0.75056,0.8292,0.59174,0.81574,0.754,0.84586,0.80304,1.03533,0.3015,0.34746,0.89276,1.42454,0.000179549,0.000179549,0.000179549
68,27859,1.02834,0.29283,0.35174,0.84465,1.36694,0.79615,0.74964,0.83029,0.59279,0.81302,0.76063,0.8475,0.80463,1.03418,0.30076,0.34666,0.89055,1.42329,0.000144799,0.000144799,0.000144799
69,28255.7,1.02681,0.29156,0.35169,0.84316,1.36712,0.79327,0.75461,0.83106,0.59307,0.81274,0.76432,0.84831,0.80564,1.03288,0.29928,0.34582,0.88797,1.42161,0.000119927,0.000119927,0.000119927
70,28653.7,1.02585,0.29289,0.3509,0.84035,1.36501,0.79187,0.75542,0.83215,0.59375,0.81157,0.76534,0.84903,0.8067,1.03191,0.29898,0.34516,0.88536,1.42025,0.000104984,0.000104984,0.000104984
