epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,6738.06,1.19578,0.37051,0.43035,1.13474,1.55243,0.75778,0.73477,0.79708,0.54991,0.77812,0.75339,0.82504,0.77273,1.10741,0.34804,0.36939,0.97553,1.51956,0.00918114,0.00918114,0.00918114
15,7186.7,1.18869,0.36419,0.4271,1.1246,1.54183,0.76034,0.73456,0.79948,0.55338,0.78004,0.75359,0.82649,0.77482,1.0987,0.34311,0.36815,0.96872,1.51155,0.00905463,0.00905463,0.00905463
16,7635.16,1.17905,0.35812,0.42442,1.11944,1.53246,0.75929,0.73152,0.80069,0.55722,0.78223,0.75199,0.83028,0.77958,1.09359,0.33785,0.36661,0.96044,1.50417,0.00892007,0.00892007,0.00892007
17,8085.68,1.16919,0.35654,0.42244,1.10659,1.52469,0.75807,0.73618,0.80258,0.55912,0.77891,0.75468,0.82981,0.7799,1.0877,0.33395,0.36442,0.95468,1.49744,0.0087777,0.0087777,0.0087777
18,8535.67,1.1669,0.34831,0.41943,1.09986,1.51941,0.76389,0.7343,0.80624,0.56206,0.78262,0.75953,0.83252,0.7829,1.08292,0.3311,0.36293,0.9489,1.49278,0.00862783,0.00862783,0.00862783
19,8989.09,1.15976,0.34793,0.41855,1.09205,1.51263,0.76803,0.73604,0.80757,0.56369,0.78403,0.75906,0.83357,0.78451,1.07869,0.32836,0.36148,0.94504,1.48783,0.00847076,0.00847076,0.00847076
20,9442.49,1.15031,0.34029,0.41527,1.08009,1.50483,0.76915,0.73618,0.80938,0.56562,0.78874,0.75669,0.83527,0.78631,1.07503,0.32609,0.36079,0.94049,1.48399,0.0083068,0.0083068,0.0083068
21,9895.95,1.14363,0.34066,0.41596,1.07317,1.50023,0.76777,0.73719,0.81064,0.56758,0.7851,0.76088,0.83583,0.78715,1.07074,0.32431,0.35973,0.93616,1.47948,0.00813627,0.00813627,0.00813627
22,10357.2,1.1411,0.33706,0.41315,1.06533,1.49336,0.76954,0.7378,0.8115,0.5686,0.7839,0.76534,0.83554,0.78725,1.0669,0.32292,0.35896,0.93296,1.4751,0.00795954,0.00795954,0.00795954
23,10809.8,1.13198,0.33166,0.41215,1.0548,1.48784,0.76881,0.74448,0.81303,0.5703,0.78604,0.76615,0.83678,0.78889,1.06381,0.32083,0.35816,0.92853,1.4714,0.00777694,0.00777694,0.00777694
24,11261.5,1.12641,0.32886,0.40922,1.05234,1.48101,0.77283,0.74347,0.81386,0.57234,0.7903,0.76609,0.83824,0.79091,1.06167,0.3189,0.35745,0.92539,1.46862,0.00758885,0.00758885,0.00758885
25,11714.8,1.12394,0.3287,0.40758,1.04603,1.4784,0.77173,0.74226,0.81515,0.57315,0.78934,0.76777,0.83877,0.7916,1.05943,0.31669,0.35668,0.92167,1.46627,0.00739565,0.00739565,0.00739565
26,12166.7,1.11926,0.32496,0.40705,1.03804,1.47268,0.77718,0.74292,0.81627,0.57496,0.79023,0.7704,0.84014,0.79315,1.05741,0.31537,0.35611,0.91811,1.46342,0.00719772,0.00719772,0.00719772
27,12616.3,1.11517,0.32162,0.4047,1.02984,1.46533,0.7782,0.74185,0.81773,0.5761,0.79208,0.76979,0.84057,0.79428,1.05461,0.31368,0.35547,0.9143,1.46004,0.00699547,0.00699547,0.00699547
28,13064.1,1.10981,0.31663,0.40245,1.02376,1.46398,0.78107,0.73679,0.81789,0.57775,0.78712,0.77384,0.84156,0.79586,1.05155,0.31175,0.35517,0.91074,1.45663,0.00678931,0.00678931,0.00678931
29,13513.7,1.10193,0.31427,0.40109,1.02,1.4575,0.77902,0.74185,0.81847,0.57911,0.79417,0.76635,0.84254,0.79711,1.04921,0.30972,0.35438,0.90798,1.45407,0.00657963,0.00657963,0.00657963
30,13961.1,1.10044,0.31182,0.40056,1.01551,1.45829,0.78178,0.73988,0.8191,0.57987,0.79697,0.76534,0.8433,0.79809,1.04718,0.30759,0.35357,0.90469,1.45151,0.00636688,0.00636688,0.00636688
31,14409.8,1.09554,0.31189,0.39898,1.01272,1.4521,0.78469,0.7401,0.82006,0.58166,0.79367,0.77257,0.84346,0.79869,1.0448,0.30529,0.35289,0.9018,1.44841,0.00615148,0.00615148,0.00615148
32,14858,1.09165,0.30872,0.39652,1.00759,1.44931,0.78416,0.74124,0.82096,0.58345,0.7928,0.77162,0.84426,0.8,1.0424,0.30394,0.3522,0.89875,1.44576,0.00593386,0.00593386,0.00593386
33,15306.9,1.0842,0.30488,0.39617,0.99796,1.44205,0.78439,0.74003,0.82175,0.5848,0.79977,0.76453,0.84475,0.80078,1.04046,0.30242,0.35174,0.89656,1.44328,0.00571445,0.00571445,0.00571445
34,15756.8,1.08232,0.30367,0.39449,0.99222,1.43907,0.7861,0.74165,0.82264,0.58603,0.79706,0.76554,0.84577,0.80215,1.03877,0.30061,0.35117,0.89307,1.441,0.00549371,0.00549371,0.00549371
35,16207.1,1.08045,0.30246,0.39155,0.99013,1.43437,0.78362,0.74496,0.82379,0.58755,0.79887,0.76615,0.84683,0.80337,1.0369,0.29907,0.35037,0.89042,1.43889,0.00527208,0.00527208,0.00527208
36,16657.6,1.0745,0.30039,0.39247,0.98275,1.43013,0.78153,0.74651,0.82446,0.5893,0.79546,0.77007,0.84693,0.80373,1.03439,0.29744,0.3497,0.8884,1.4362,0.00505,0.00505,0.00505
37,17106.1,1.07058,0.29366,0.38931,0.97535,1.42681,0.77931,0.74813,0.8254,0.59109,0.79642,0.76913,0.84687,0.8046,1.03217,0.2958,0.34897,0.88507,1.43353,0.00482792,0.00482792,0.00482792
38,17553,1.06519,0.29296,0.38735,0.96842,1.42189,0.78488,0.74691,0.82664,0.59202,0.79865,0.7702,0.84807,0.80605,1.0302,0.29375,0.34824,0.88217,1.43099,0.00460629,0.00460629,0.00460629
39,18001.6,1.06035,0.29285,0.38844,0.9665,1.41663,0.7881,0.74408,0.82735,0.59358,0.79891,0.77263,0.84871,0.80676,1.02856,0.29187,0.34767,0.879,1.42887,0.00438555,0.00438555,0.00438555
40,18451.2,1.05918,0.28586,0.38419,0.96528,1.41781,0.78724,0.74509,0.82881,0.5945,0.8015,0.77009,0.84937,0.80788,1.02642,0.29035,0.34686,0.87677,1.42633,0.00416614,0.00416614,0.00416614
41,18898.7,1.0552,0.28452,0.38464,0.95725,1.41384,0.78716,0.74732,0.8296,0.59525,0.79803,0.77384,0.85016,0.80904,1.02404,0.28855,0.34657,0.87433,1.4241,0.00394852,0.00394852,0.00394852
42,19349.2,1.04897,0.28428,0.38425,0.95499,1.40802,0.78698,0.75076,0.83085,0.59651,0.79978,0.77283,0.8502,0.80962,1.02273,0.28719,0.34562,0.87134,1.4221,0.00373312,0.00373312,0.00373312
43,19799.9,1.04296,0.28098,0.3818,0.94557,1.40193,0.786,0.75278,0.83096,0.59775,0.80165,0.77323,0.85082,0.81049,1.02119,0.28581,0.34484,0.86905,1.42017,0.00352037,0.00352037,0.00352037
44,20247.6,1.03962,0.27753,0.38105,0.9413,1.39637,0.78776,0.75001,0.83099,0.59841,0.80059,0.77344,0.85049,0.81076,1.01957,0.28395,0.34437,0.86685,1.41771,0.00331069,0.00331069,0.00331069
45,20696.2,1.03395,0.27635,0.38,0.93351,1.3946,0.78756,0.75133,0.83239,0.59935,0.79811,0.77647,0.85123,0.81163,1.01775,0.28282,0.34379,0.86422,1.41561,0.00310453,0.00310453,0.00310453
46,21142.7,1.03165,0.27159,0.37679,0.93312,1.39203,0.78804,0.74894,0.83269,0.60043,0.79322,0.77977,0.85161,0.81226,1.01668,0.28123,0.34354,0.86201,1.41447,0.00290228,0.00290228,0.00290228
47,21593.2,1.02735,0.27215,0.37422,0.92706,1.38888,0.78851,0.75056,0.83353,0.60129,0.79429,0.7785,0.85188,0.81273,1.01482,0.27961,0.34308,0.86086,1.41276,0.00270435,0.00270435,0.00270435
48,22097.8,1.02384,0.26922,0.37298,0.92051,1.38448,0.78893,0.75035,0.8343,0.60249,0.79267,0.78027,0.85176,0.81329,1.01338,0.27821,0.34264,0.85877,1.41147,0.00251115,0.00251115,0.00251115
49,22561.5,1.02241,0.26543,0.37207,0.91949,1.385,0.79003,0.75341,0.83542,0.6036,0.79598,0.77789,0.85234,0.81414,1.01122,0.27714,0.34224,0.85725,1.40913,0.00232306,0.00232306,0.00232306
50,23013.2,1.01222,0.26457,0.37146,0.90655,1.37546,0.789,0.7542,0.83577,0.60448,0.801,0.77502,0.85307,0.81511,1.00911,0.27573,0.34175,0.85526,1.40667,0.00214046,0.00214046,0.00214046
51,23471.2,1.01302,0.26091,0.37021,0.90801,1.37592,0.79247,0.75319,0.83642,0.60591,0.80011,0.77721,0.85428,0.81656,1.00859,0.27432,0.34137,0.85344,1.40541,0.00196373,0.00196373,0.00196373
52,23929.5,1.00717,0.25906,0.36696,0.90003,1.37037,0.79189,0.75582,0.83721,0.60709,0.80261,0.77769,0.85455,0.81706,1.00691,0.2732,0.34082,0.85165,1.40342,0.0017932,0.0017932,0.0017932
53,24383.5,1.00231,0.25718,0.36517,0.89308,1.36708,0.79113,0.75461,0.83798,0.60824,0.80362,0.77717,0.85459,0.81761,1.00479,0.27175,0.34028,0.84995,1.40076,0.00162924,0.00162924,0.00162924
54,24832.9,0.99789,0.25481,0.36556,0.88733,1.36488,0.79192,0.7536,0.83843,0.60916,0.80299,0.77708,0.85485,0.81813,1.00381,0.27034,0.33963,0.84751,1.39931,0.00147217,0.00147217,0.00147217
55,25292.5,0.99618,0.25336,0.36612,0.89249,1.36238,0.79478,0.75197,0.83895,0.6103,0.80488,0.77592,0.85563,0.81913,1.00182,0.26954,0.33887,0.84597,1.3973,0.0013223,0.0013223,0.0013223
56,25740.9,0.99229,0.2504,0.364,0.88169,1.35674,0.79681,0.75189,0.83961,0.61075,0.80915,0.77222,0.85624,0.82013,1.00003,0.26837,0.33817,0.84393,1.39516,0.00117993,0.00117993,0.00117993
57,26187.2,0.98973,0.24937,0.36178,0.88127,1.35477,0.79748,0.75299,0.84013,0.61164,0.80927,0.77303,0.8567,0.82045,0.99842,0.26743,0.33745,0.84189,1.393,0.00104537,0.00104537,0.00104537
58,26634.7,0.98443,0.24886,0.36025,0.87257,1.35067,0.79814,0.75461,0.84122,0.61211,0.80721,0.77738,0.85675,0.82064,0.9972,0.26601,0.3369,0.83981,1.3912,0.000918862,0.000918862,0.000918862
59,27083.1,0.98014,0.24679,0.35948,0.86698,1.34732,0.79972,0.75521,0.84209,0.61299,0.80967,0.77485,0.85789,0.82183,0.99575,0.26511,0.33636,0.83739,1.38904,0.000800678,0.000800678,0.000800678
60,27530.8,0.98043,0.24485,0.35965,0.86538,1.34931,0.79916,0.75825,0.8429,0.61342,0.80991,0.77688,0.85893,0.82286,0.99477,0.26428,0.33572,0.83496,1.38763,0.000691052,0.000691052,0.000691052
61,28023.2,0.98652,0.25845,0.33659,0.79517,1.32802,0.80282,0.75512,0.844,0.61468,0.8115,0.77668,0.85962,0.82358,0.9933,0.26337,0.33471,0.83253,1.38565,0.000590204,0.000590204,0.000590204
62,28464.9,0.97722,0.25564,0.33342,0.78402,1.31743,0.79745,0.76048,0.84524,0.6158,0.81116,0.77789,0.86104,0.82497,0.99205,0.26214,0.33345,0.83076,1.38439,0.000498338,0.000498338,0.000498338
63,28907,0.97404,0.2523,0.3321,0.77763,1.31598,0.79867,0.76143,0.84576,0.61694,0.81362,0.7787,0.8619,0.82578,0.99049,0.26097,0.33249,0.82853,1.3825,0.000415637,0.000415637,0.000415637
64,29350.6,0.97422,0.25237,0.33169,0.77766,1.31792,0.80002,0.76056,0.84676,0.61786,0.8118,0.78251,0.86339,0.82739,0.98957,0.25987,0.33151,0.82611,1.38079,0.00034227,0.00034227,0.00034227
65,29793.5,0.96755,0.25086,0.33205,0.77267,1.31289,0.80176,0.76271,0.84794,0.61905,0.81445,0.78153,0.86446,0.82883,0.98812,0.25875,0.33038,0.82383,1.3793,0.000278384,0.000278384,0.000278384
66,30234.4,0.96863,0.2494,0.3308,0.7732,1.30964,0.79741,0.76745,0.84904,0.62002,0.81407,0.78417,0.86562,0.82967,0.98659,0.258,0.32936,0.82103,1.37737,0.000224107,0.000224107,0.000224107
67,30682.1,0.9622,0.24912,0.32952,0.76447,1.30815,0.79811,0.76838,0.85008,0.62104,0.81472,0.78437,0.86636,0.83046,0.98511,0.25708,0.32865,0.81893,1.37579,0.000179549,0.000179549,0.000179549
68,31127.5,0.96508,0.24753,0.32937,0.76618,1.30744,0.79993,0.76675,0.85113,0.62115,0.81552,0.78408,0.86726,0.83157,0.98383,0.25598,0.32795,0.81618,1.37399,0.000144799,0.000144799,0.000144799
69,31571.6,0.96302,0.24891,0.32906,0.76475,1.30627,0.80058,0.76817,0.85175,0.62218,0.81722,0.78498,0.86814,0.83264,0.9833,0.25525,0.32703,0.81373,1.3728,0.000119927,0.000119927,0.000119927
70,32017.4,0.96356,0.24713,0.32882,0.76342,1.30552,0.8036,0.76837,0.85259,0.62298,0.81963,0.78573,0.86893,0.83361,0.98245,0.25443,0.32636,0.81127,1.37146,0.000104984,0.000104984,0.000104984
