epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,285.221,0.79997,0.14609,0.26641,0.6018,1.30665,0.96792,0.97619,0.99065,0.70285,0.96398,0.97222,0.98983,0.97118,1.07966,0.14093,0.13813,0.44971,1.04657,0.00865839,0.00865839,0.00865839
14,306.349,0.81678,0.14792,0.26797,0.60374,1.31339,0.95716,0.97222,0.98993,0.73202,0.95331,0.97219,0.98465,0.96683,1.04903,0.13019,0.13223,0.46814,0.98112,0.00843851,0.00843851,0.00843851
15,328.606,0.78629,0.13663,0.26222,0.58148,1.28566,0.98002,0.97331,0.99278,0.7252,0.97603,0.96934,0.98478,0.96399,1.06336,0.14637,0.1234,0.44595,0.99941,0.00820525,0.00820525,0.00820525
16,349.857,0.77577,0.13371,0.26313,0.57018,1.28978,0.958,0.97619,0.98784,0.7278,0.96076,0.97222,0.98746,0.96806,1.04735,0.13182,0.13523,0.45838,0.98835,0.00795954,0.00795954,0.00795954
17,371.008,0.77369,0.1282,0.25336,0.58183,1.27467,0.97384,0.96825,0.99135,0.73141,0.97384,0.96825,0.99032,0.96647,1.04536,0.12878,0.14027,0.4399,0.9916,0.00770234,0.00770234,0.00770234
18,391.997,0.7768,0.12906,0.25054,0.56164,1.27517,0.9646,0.97319,0.99046,0.73415,0.96067,0.96922,0.98926,0.96866,1.04479,0.12617,0.15051,0.43242,0.96078,0.00743468,0.00743468,0.00743468
19,413.062,0.77483,0.13282,0.24867,0.57346,1.27764,0.96418,0.9613,0.98881,0.73214,0.94243,0.97444,0.98747,0.96401,1.06746,0.15518,0.11576,0.47176,1.0076,0.00715761,0.00715761,0.00715761
20,433.994,0.75286,0.12758,0.24809,0.56563,1.26499,0.97264,0.98745,0.98909,0.73495,0.96312,0.97619,0.9838,0.96473,1.06314,0.14233,0.12942,0.45075,0.98988,0.00687222,0.00687222,0.00687222
21,454.934,0.75198,0.1237,0.24903,0.56523,1.266,0.9737,0.9881,0.99124,0.7289,0.96588,0.98016,0.98734,0.96728,1.05718,0.12903,0.13673,0.42965,0.99991,0.00657963,0.00657963,0.00657963
22,475.828,0.74144,0.1162,0.23707,0.55214,1.24855,0.97472,0.98413,0.99056,0.74709,0.96742,0.97619,0.98736,0.9686,1.01504,0.1367,0.13456,0.42242,0.93461,0.00628101,0.00628101,0.00628101
23,497.013,0.74967,0.10951,0.23775,0.54889,1.24557,0.97634,0.98237,0.99155,0.74417,0.96056,0.9665,0.98109,0.95907,1.00595,0.1396,0.10693,0.41997,0.93728,0.00597754,0.00597754,0.00597754
24,518.092,0.73128,0.11548,0.2218,0.53358,1.23444,0.97786,0.97619,0.99278,0.75782,0.96991,0.96825,0.98866,0.96719,0.99167,0.12583,0.10688,0.40732,0.91332,0.0056704,0.0056704,0.0056704
25,539.195,0.7235,0.11288,0.22554,0.52723,1.2433,0.98628,0.99206,0.99402,0.75842,0.98234,0.9881,0.99296,0.98146,0.97965,0.10326,0.12414,0.38953,0.92368,0.00536081,0.00536081,0.00536081
26,560.242,0.74031,0.12263,0.21919,0.53272,1.23678,0.96472,0.9766,0.98971,0.75802,0.9608,0.97264,0.98715,0.97514,0.98079,0.09698,0.11907,0.40694,0.9034,0.00505,0.00505,0.00505
27,581.368,0.72316,0.10484,0.22073,0.53523,1.24497,0.9793,0.99206,0.99327,0.75119,0.97244,0.98016,0.98383,0.9694,0.98559,0.10998,0.10529,0.39614,0.91195,0.00473919,0.00473919,0.00473919
28,602.644,0.70476,0.10796,0.21422,0.50717,1.20701,0.98693,0.99206,0.99053,0.75363,0.97904,0.98413,0.98714,0.97344,0.98039,0.10224,0.11537,0.39213,0.90459,0.0044296,0.0044296,0.0044296
29,623.988,0.71203,0.10791,0.2258,0.51652,1.2246,0.96128,0.98521,0.98815,0.76633,0.95741,0.98124,0.98634,0.9751,0.9601,0.10336,0.09743,0.39406,0.87527,0.00412246,0.00412246,0.00412246
30,645.154,0.69817,0.10136,0.21714,0.49921,1.21771,0.98423,0.99042,0.99173,0.75503,0.97634,0.98249,0.98724,0.97453,0.9789,0.09459,0.1006,0.39878,0.91907,0.00381899,0.00381899,0.00381899
31,666.884,0.68439,0.09631,0.2054,0.49221,1.19784,0.97271,0.99025,0.99103,0.77068,0.96882,0.98628,0.9904,0.98079,0.9761,0.09839,0.09287,0.39791,0.90377,0.00352037,0.00352037,0.00352037
32,688.324,0.68334,0.09181,0.19435,0.48319,1.20083,0.96842,0.99206,0.99249,0.78271,0.96454,0.9881,0.99197,0.98193,0.96259,0.08731,0.10798,0.36847,0.87208,0.00322778,0.00322778,0.00322778
33,709.775,0.69488,0.09362,0.19638,0.48392,1.19527,0.98119,0.98413,0.99201,0.77843,0.97723,0.98016,0.99145,0.97977,0.95911,0.09377,0.09866,0.37932,0.87983,0.00294239,0.00294239,0.00294239
34,731.786,0.67976,0.09853,0.20405,0.47444,1.19617,0.9759,0.99206,0.99231,0.78463,0.9759,0.99206,0.99156,0.98064,0.95035,0.09086,0.08811,0.36565,0.86507,0.00266532,0.00266532,0.00266532
35,753.355,0.67539,0.08858,0.19594,0.47653,1.17437,0.97527,0.99206,0.99199,0.77925,0.97137,0.9881,0.99059,0.98118,0.95405,0.09036,0.08879,0.37276,0.85919,0.00239766,0.00239766,0.00239766
36,774.955,0.67444,0.07918,0.19183,0.45973,1.19411,0.97646,0.98757,0.99262,0.79164,0.96861,0.97963,0.98872,0.97678,0.94237,0.0954,0.08406,0.36421,0.85887,0.00214046,0.00214046,0.00214046
37,796.392,0.66833,0.08566,0.19272,0.47093,1.17614,0.97502,0.99206,0.99268,0.79368,0.96415,0.9881,0.98941,0.98039,0.93186,0.0829,0.07379,0.3641,0.85373,0.00189475,0.00189475,0.00189475
38,817.671,0.67112,0.08517,0.1906,0.46252,1.17573,0.98047,0.99598,0.99247,0.79148,0.97265,0.98804,0.98986,0.98186,0.9312,0.08028,0.07379,0.36021,0.84744,0.00166149,0.00166149,0.00166149
39,839.091,0.65599,0.07922,0.17991,0.46227,1.16906,0.97898,0.99206,0.99293,0.7933,0.97115,0.98413,0.99027,0.98282,0.9342,0.08328,0.07327,0.35584,0.85224,0.00144161,0.00144161,0.00144161
40,860.418,0.64761,0.08006,0.1749,0.44506,1.15876,0.98353,0.99603,0.99299,0.79314,0.97569,0.9881,0.9905,0.98324,0.9282,0.07686,0.07848,0.35347,0.84743,0.00123596,0.00123596,0.00123596
41,904.292,0.84022,0.09257,0.11159,0.34738,0.88432,0.9834,0.99603,0.99399,0.78151,0.97945,0.99206,0.9927,0.98486,0.93124,0.07921,0.07126,0.35713,0.84033,0.00104537,0.00104537,0.00104537
42,925.511,0.84046,0.08957,0.10583,0.33462,0.87961,0.98275,0.99603,0.99321,0.79159,0.97492,0.9881,0.98958,0.98096,0.92784,0.07677,0.0734,0.34629,0.82959,0.000870577,0.000870577,0.000870577
43,946.798,0.84961,0.08714,0.11128,0.33604,0.8772,0.98331,0.99603,0.99339,0.79901,0.97547,0.9881,0.99056,0.98294,0.92372,0.07561,0.06794,0.34666,0.82984,0.000712282,0.000712282,0.000712282
44,967.665,0.82692,0.08556,0.09762,0.32189,0.86329,0.98332,0.99603,0.993,0.79851,0.97548,0.9881,0.98959,0.98314,0.91352,0.07168,0.0656,0.33835,0.82387,0.000571106,0.000571106,0.000571106
45,988.581,0.83604,0.0876,0.10505,0.32566,0.86422,0.98403,0.99603,0.99332,0.79833,0.97616,0.9881,0.98969,0.98389,0.90911,0.07023,0.06682,0.33308,0.81688,0.000447606,0.000447606,0.000447606
46,1009.51,0.81384,0.08145,0.09038,0.31611,0.85128,0.98356,0.99603,0.99301,0.80137,0.97572,0.9881,0.99006,0.9841,0.91383,0.06948,0.06241,0.33895,0.81376,0.00034227,0.00034227,0.00034227
47,1030.59,0.81814,0.08443,0.09091,0.32044,0.85101,0.98609,0.99603,0.99342,0.80319,0.97823,0.9881,0.99032,0.98204,0.90594,0.06943,0.06099,0.33435,0.81702,0.000255513,0.000255513,0.000255513
48,1051.33,0.82251,0.07553,0.09357,0.32317,0.8603,0.98818,0.99565,0.99348,0.80257,0.98031,0.98771,0.99041,0.9839,0.90702,0.06775,0.06182,0.33424,0.81537,0.000187678,0.000187678,0.000187678
49,1072.07,0.80297,0.08112,0.09466,0.31309,0.8519,0.98626,0.99603,0.99357,0.80133,0.97835,0.9881,0.99029,0.98343,0.90859,0.06817,0.06095,0.33408,0.81442,0.000139032,0.000139032,0.000139032
50,1092.83,0.81933,0.07888,0.08828,0.31868,0.84868,0.98609,0.99603,0.99327,0.79894,0.97823,0.9881,0.98993,0.98234,0.91001,0.06877,0.05957,0.33499,0.81379,0.000109768,0.000109768,0.000109768
